=== A1_数量表 ===
Full SKU,总销量,总取消数,总退货数(无平台介入),总退货数(平台介入),总退货数(平台强制退款),强制退货(仅退款),净销售
5112SH666T20.2+BE2B4E50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,347.22,0.0,0.0,0.0,0,0,347.22,-81.35,0.0,11.71,-39.58,0,0,0,0,0.0,-25.81,200.48
5112SH666T20.2+BE2B4E60K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,208.47,0.0,0.0,0.0,0,0,208.47,-41.03,0.0,4.17,-22.8,0,0,0,0,0.0,-26.08,118.56
5112SH666T20.2+BE2B4E65K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,62.04,0.0,0.0,0.0,0,0,62.04,-14.97,0.0,0.0,-7.35,0,0,0,0,0.0,-3.7,36.02
5112SH666T20.2+BU1B4D50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,62.09,0.0,0.0,0.0,0,0,62.09,-14.6,0.0,0.0,-7.0,0,0,0,0,0.0,-3.6,36.89
5112SH666T20.4+BE2B4E50K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,900.26,0.0,0.0,0.0,0,0,900.26,-244.05,0.0,73.98,-104.45,0,0,0,0,0.0,-49.87,501.89
5112SH666T20.4+BE2B4E60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,114.49,0.0,0.0,0.0,0,0,114.49,-27.36,0.0,9.45,-15.28,0,0,0,0,0.0,-8.1,63.75
5112SH666T20.4+BU1B4D50K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,656.31,0.0,0.0,0.0,0,0,656.31,-204.36,0.0,35.08,-73.17,0,0,0,0,0.0,-55.76,323.02
5112SH666T25.2+BE2B4E55K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,322.84,0.0,0.0,0.0,0,0,322.84,-74.98,0.0,10.3,-36.87,0,0,0,0,0.0,-29.52,181.47
5112SH666T25.2+BU1B4D55K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,66.69,0.0,0.0,0.0,0,0,66.69,-16.14,0.0,4.67,-7.79,0,0,0,0,0.0,-8.59,34.17
5112SH666T25.4+BE2B4E55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,302.19,0.0,0.0,0.0,0,0,302.19,-89.98,0.0,15.49,-34.08,0,0,0,0,0.0,-26.25,151.88
5112SH666T25.4+BU1B4D55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,119.29,0.0,0.0,0.0,0,0,119.29,-32.27,0.0,10.9,-13.87,0,0,0,0,0.0,-8.08,65.07
5112SH666T30.2+BE2B4E60K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,208.47,0.0,0.0,0.0,0,0,208.47,-49.18,0.0,11.46,-24.0,0,0,0,0,0.0,-4.55,130.74
5112SH666T30.2+BE2B4E75K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,153.12,0.0,0.0,0.0,0,0,153.12,-36.37,0.0,4.94,-17.36,0,0,0,0,0.0,-4.22,95.17
5112SH666T30.2+BU1B4D60K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,202.93,0.0,0.0,0.0,0,0,202.93,-53.35,0.0,9.7,-23.47,0,0,0,0,0.0,-20.7,105.41
5112SH666T30.4+BE2B4E60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,248.98,0.0,0.0,0.0,0,0,248.98,-65.57,0.0,19.69,-28.61,0,0,0,0,0.0,-6.07,148.73
5112SH666T30.4+BE2B4E75K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,550.12,0.0,0.0,0.0,0,0,550.12,-145.47,0.0,11.41,-61.98,0,0,0,0,0.0,-23.92,318.75
5115H715E32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,234.57,0.0,0.0,0.0,0,0,234.57,-106.8,0.0,18.77,-27.42,0,0,0,0,0.0,-22.96,77.39
5120H641E20.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,277.61,0.0,0.0,0.0,0,0,277.61,-94.26,0.0,23.34,-32.74,0,0,0,0,0.0,-29.85,120.76
5120H641E20.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,715.16,0.0,0.0,0.0,0,0,715.16,-242.39,0.0,60.38,-83.87,0,0,0,0,0.0,-74.51,314.39
5120H669E20.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,89.22,0.0,0.0,0.0,0,0,89.22,-26.89,0.0,4.68,-10.52,0,0,0,0,0.0,-14.1,37.71
5120H669E20.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,822.08,0.0,0.0,0.0,0,0,822.08,-268.89,0.0,56.51,-94.93,0,0,0,0,-3.29,-64.63,390.34
5120H669E32.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,56.99,0.0,0.0,0.0,0,0,56.99,-18.1,0.0,4.56,-6.77,0,0,0,0,0.0,-8.83,23.29
5120H741E32.4+BU1B4D28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,654.96,0.0,0.0,0.0,0,0,654.96,-309.39,0.0,35.01,-74.62,0,0,0,0,0.0,-32.51,238.44
5120SH726T10.2+BU1B4D40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,259.95,0.0,0.0,0.0,0,0,259.95,-59.73,10.0,16.87,-31.69,0,0,0,0,0.0,-43.04,135.49
5120SH726T10.4+BU1B4D40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,177.98,0.0,0.0,0.0,0,0,177.98,-47.78,0.0,13.35,-20.61,0,0,0,0,0.0,-14.06,95.53
5120SH726T15.2+BU1B4B45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,51.51,0.0,0.0,0.0,0,0,51.51,-13.38,0.0,5.92,-6.34,0,0,0,0,0.0,-10.3,21.49
5120SH726T15.4+BU1B4D45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,302.47,0.0,0.0,0.0,0,0,302.47,-81.44,0.0,24.96,-35.09,0,0,0,0,0.0,-27.68,158.26
5120SH726T20.2+BU1B4B50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,60.25,0.0,0.0,0.0,0,0,60.25,-15.05,0.0,6.93,-7.35,0,0,0,0,0.0,-10.4,27.45
5120SH726T25.4+BU1B4B55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,201.46,0.0,0.0,0.0,0,0,201.46,-71.2,10.0,13.61,-24.09,0,0,0,0,0.0,-25.45,90.72
5120SH726T30.4+BU1B4D60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,119.45,0.0,0.0,0.0,0,0,119.45,-38.27,0.0,8.93,-13.69,0,0,0,0,0.0,-8.1,59.39
5120SH741T10.2+BU1B4D40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,51.99,0.0,0.0,0.0,0,0,51.99,-11.95,0.0,5.33,-6.33,0,0,0,0,0.0,-6.59,27.12
5120SH741T10.4+BU1B4D40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,88.99,0.0,0.0,0.0,0,0,88.99,-23.89,0.0,6.23,-10.26,0,0,0,0,0.0,-8.59,46.25
5120SH741T12.2+BU1B4D40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,211.96,0.0,0.0,0.0,0,0,211.96,-47.78,0.0,17.74,-25.94,0,0,0,0,0.0,-9.89,128.34
5120SH741T15.2+BU1B4D45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,412.08,0.0,0.0,0.0,0,0,412.08,-113.36,0.0,17.15,-50.36,0,0,0,0,0.0,-49.96,198.4
5120SH741T15.4+BU1B4D45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,338.86,0.0,0.0,0.0,0,0,338.86,-113.36,0.0,11.77,-39.38,0,0,0,0,0.0,-29.52,156.6
5120SH741T20.2+BU1B4D50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,314.25,0.0,0.0,0.0,0,0,314.25,-77.21,0.0,11.16,-36.38,0,0,0,0,0.0,-17.31,183.36
5120SH741T20.4+BU1B4D50K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,489.2,0.0,0.0,0.0,0,0,489.2,-154.41,0.0,35.78,-55.94,0,0,0,0,0.0,-38.87,239.97
5120SH741T25.2+BU1B4D55K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,335.75,0.0,0.0,0.0,0,0,335.75,-91.5,0.0,6.07,-38.79,0,0,0,0,0.0,-21.73,183.73
5120SH741T25.4+BU1B4D55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,215.6,0.0,0.0,0.0,0,0,215.6,-73.2,0.0,6.87,-25.5,0,0,0,0,0.0,-18.29,98.61
5120SH741T30.2+BU1B4D60K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,340.35,0.0,0.0,0.0,0,0,340.35,-104.0,0.0,6.87,-39.49,0,0,0,0,0.0,-8.57,188.29
5120SH741T30.4+BU1B4D60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,330.95,0.0,0.0,0.0,0,0,330.95,-124.8,0.0,16.66,-37.17,0,0,0,0,0.0,-23.09,145.89
5130H715E32.4+BU1B4E28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,185.82,0.0,0.0,0.0,0,0,185.82,-91.26,0.0,11.61,-21.24,0,0,0,0,0.0,-16.73,56.59
5130SH715T12.4+BE2B4E40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,80.0,0.0,0.0,0.0,0,0,80.0,-26.98,0.0,6.6,-9.36,0,0,0,0,0.0,-8.1,35.56
5130SH715T15.2+BE2B4E45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,51.51,0.0,0.0,0.0,0,0,51.51,-14.28,0.0,0.0,-6.16,0,0,0,0,0.0,-3.49,27.57
5130SH715T20.2+BE2B4E50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,536.12,0.0,0.0,0.0,0,0,536.12,-158.26,0.0,36.51,-63.43,0,0,0,0,0.0,-44.22,270.2
5130SH715T25.2+BE2B4E55K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,59.99,0.0,0.0,0.0,0,0,59.99,-17.93,0.0,4.35,-7.06,0,0,0,0,0.0,-8.83,26.17
5130SH715T25.4+BE2B4E55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,616.32,0.0,0.0,0.0,0,0,616.32,-215.22,10.0,23.28,-71.87,0,0,0,0,0.0,-47.29,291.94
5130SH715T30.4+BE2B4E60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,109.93,0.0,0.0,0.0,0,0,109.93,-40.64,0.0,12.64,-13.09,0,0,0,0,0.0,-9.7,46.5
5135/5500-5500H38.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,78.19,0.0,0.0,0.0,0,0,78.19,-42.35,0.0,8.99,-9.42,0,0,0,0,0.0,-9.7,16.72
5450/5475-5500B32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,83.25,0.0,0.0,0.0,0,0,83.25,-35.16,0.0,0.0,-9.02,0,0,0,0,0.0,-7.31,31.76
5450H601B32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,179.98,0.0,0.0,0.0,0,0,179.98,-63.92,0.0,6.3,-20.08,0,0,0,0,0.0,-16.55,79.43
5450H641E15.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,85.54,0.0,0.0,0.0,0,0,85.54,-21.36,0.0,6.3,-10.31,0,0,0,0,0.0,-15.33,38.54
5450H641E25.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,76.0,0.0,0.0,0.0,0,0,76.0,-27.62,0.0,6.27,-8.91,0,0,0,0,0.0,-7.92,31.55
5450H671B20.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,51.49,0.0,0.0,0.0,0,0,51.49,-12.47,0.0,4.12,-6.16,0,0,0,0,0.0,-8.35,24.51
5450H671B20.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,552.13,0.0,0.0,0.0,0,0,552.13,-174.53,0.0,45.56,-64.67,0,0,0,0,0.0,-32.71,280.22
5450H671B32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,81.87,0.0,0.0,0.0,0,0,81.87,-30.84,0.0,6.75,-9.57,0,0,0,0,0.0,-7.92,33.54
5475-5450B25.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,76.35,0.0,0.0,0.0,0,0,76.35,-30.16,0.0,8.78,-9.21,0,0,0,0,0.0,-9.38,27.6
5475-5475B32.4+NU1P1E22Z.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,75.0,0.0,0.0,0.0,0,0,75.0,-37.55,0.0,6.19,-8.8,0,0,0,0,0.0,-8.1,20.55
5475/5500-5500H32.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,133.83,0.0,0.0,0.0,0,0,133.83,-50.39,0.0,9.85,-16.07,0,0,0,0,0.0,-22.86,44.51
5500/5550-5450B32.4+NU1P1E22Z.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,76.35,0.0,0.0,0.0,0,0,76.35,-36.46,0.0,3.21,-8.63,0,0,0,0,0.0,-7.92,23.34
5500/5550-5450B32.4+NU1P1K22K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,305.05,0.0,0.0,0.0,0,0,305.05,-144.63,0.0,20.79,-35.33,0,0,0,0,0.0,-40.38,84.71
5500/5550-5475B32.4+NU1P1E22Z.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,85.99,0.0,0.0,0.0,0,0,85.99,-38.13,0.0,6.97,-10.02,0,0,0,0,0.0,-6.45,31.39
6135-6550H871E38.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,91.95,0.0,0.0,0.0,0,0,91.95,-39.41,0.0,7.59,-10.7,0,0,0,0,0.0,-7.31,34.53
6135/6550-6550E32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,82.79,0.0,0.0,0.0,0,0,82.79,-42.84,0.0,0.0,-8.97,0,0,0,0,0.0,-13.53,17.45
6135H871E25.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,45.99,0.0,0.0,0.0,0,0,45.99,-20.98,0.0,0.0,-5.92,0,0,0,0,0.0,-8.59,10.5
6135H871E25.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,177.7,0.0,0.0,0.0,0,0,177.7,-125.88,0.0,17.52,-21.4,0,0,0,0,0.0,-25.01,5.41
6450/6500-6550B32.4+NU1P1A22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,81.87,0.0,0.0,0.0,0,0,81.87,-38.8,0.0,5.16,-9.41,0,0,0,0,0.0,-9.7,23.96
6450/6500-6550B32.4+NU1P1H22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,559.6,0.0,0.0,0.0,0,0,559.6,-302.38,0.0,25.74,-61.38,0,0,0,0,0.0,-28.68,167.16
6550-6135H781E38.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,204.14,0.0,0.0,0.0,0,0,204.14,-90.0,0.0,17.6,-23.76,0,0,0,0,-8.59,-17.18,64.61
6550-6550B32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,305.4,0.0,0.0,0.0,0,0,305.4,-134.67,0.0,21.16,-35.39,0,0,0,0,0.0,-35.25,100.09
6550-6550B32.4+NU1P1A22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,76.35,0.0,0.0,0.0,0,0,76.35,-37.27,0.0,8.78,-9.21,0,0,0,0,0.0,-9.38,20.49
6550-6550B38.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,161.79,0.0,0.0,0.0,0,0,161.79,-77.04,0.0,5.33,-18.68,0,0,0,0,0.0,-16.24,49.83
6550-6550B38.4+NU1P1A22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,78.19,0.0,0.0,0.0,0,0,78.19,-42.12,0.0,7.62,-9.28,0,0,0,0,0.0,-6.19,20.6
6550-6550B51.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,104.87,0.0,0.0,0.0,0,0,104.87,-47.64,0.0,12.06,-12.5,0,0,0,0,0.0,-9.38,35.35
6550-6550E32.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,86.98,0.0,0.0,0.0,0,0,86.98,-34.32,0.0,8.48,-10.28,0,0,0,0,0.0,-6.0,36.38
6550-6550E38.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,320.12,0.0,0.0,0.0,0,0,320.12,-165.92,0.0,10.96,-36.4,0,0,0,0,0.0,-28.64,89.16
6550-6550E51.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,423.16,0.0,0.0,0.0,0,0,423.16,-205.92,0.0,22.65,-48.64,0,0,0,0,0.0,-15.94,152.66
6550H106B25.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,236.14,0.0,0.0,0.0,0,0,236.14,-90.59,0.0,19.34,-27.64,0,0,0,0,0.0,-26.86,91.05
6550H106B38.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,905.11,0.0,0.0,0.0,0,0,905.11,-416.99,0.0,66.74,-106.06,0,0,0,0,0.0,-85.23,296.83
6550H781E25.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,164.28,0.0,0.0,0.0,0,0,164.28,-89.44,0.0,0.0,-17.4,0,0,0,0,0.0,-15.84,41.6
6550H781E32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,185.74,0.0,0.0,0.0,0,0,185.74,-88.64,0.0,16.97,-21.78,0,0,0,0,0.0,-17.18,58.14
6550H951E32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,162.75,0.0,0.0,0.0,0,0,162.75,-86.92,0.0,18.72,-19.58,0,0,0,0,0.0,-9.38,46.87
8170-8180E51.4+NU1P1F22Z.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,142.59,0.0,0.0,0.0,0,0,142.59,-66.69,0.0,8.56,-16.04,0,0,0,0,0.0,-18.76,41.1
8170-8650E51.4+NU1P1F22Z.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,142.59,0.0,0.0,0.0,0,0,142.59,-68.67,0.0,8.56,-16.04,0,0,0,0,0.0,-17.18,40.7
8180-8170E51.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,142.59,0.0,0.0,0.0,0,0,142.59,-69.46,0.0,11.76,-16.38,0,0,0,0,0.0,0.0,56.75
8180-8650E51.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,427.77,0.0,0.0,0.0,0,0,427.77,-206.62,0.0,28.53,-48.42,0,0,0,0,0.0,-54.08,118.65
8650-8170E51.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,142.59,0.0,0.0,0.0,0,0,142.59,-70.22,10.0,0.0,-16.19,0,0,0,0,0.0,-38.4,27.78
BE2B4E28K.16+BE2B9E28K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,116.41,0.0,0.0,0.0,0,0,116.41,-22.83,0.0,9.68,-14.25,0,0,0,0,-3.96,-26.56,48.81
BE2B4E28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,673.14,0.0,0.0,0.0,0,0,673.14,-166.41,0.0,54.19,-84.1,0,0,0,0,-4.41,-178.65,239.57
BE2B4E40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,23.49,0.0,0.0,0.0,0,0,23.49,-3.29,0.0,0.0,-3.03,0,0,0,0,0.0,-4.37,12.8
BE2B4E45K.16+BE2B9E45K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,83.49,0.0,0.0,0.0,0,0,83.49,-18.1,0.0,6.73,-10.14,0,0,0,0,0.0,-16.82,38.43
BE2B4E45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,37.49,0.0,0.0,0.0,0,0,37.49,-7.6,0.0,3.09,-4.6,0,0,0,0,0.0,-10.3,14.99
BE2B4E50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,24.37,0.0,0.0,0.0,0,0,24.37,-3.29,0.0,0.0,-2.73,0,0,0,0,0.0,-4.53,13.82
BE2B4E55K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,154.76,0.0,0.0,0.0,0,0,154.76,-18.96,0.0,11.39,-19.2,0,0,0,0,0.0,-41.68,74.92
BE2B4E55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,37.25,0.0,0.0,0.0,0,0,37.25,-6.32,0.0,2.24,-4.49,0,0,0,0,0.0,-8.9,17.54
BE2B4E55K.5+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,10.0,0.0,0.0,0.0,0,0,10.0,-1.58,0.0,1.26,-1.57,0,0,0,0,0.0,0.0,6.85
BE2B4E60K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,27.55,0.0,0.0,0.0,0,0,27.55,-3.41,0.0,2.69,-3.53,0,0,0,0,0.0,-8.9,11.71
BE2B4E60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,93.1,0.0,0.0,0.0,0,0,93.1,-13.64,0.0,7.63,-11.22,0,0,0,0,0.0,-16.07,52.17
BE2B4E65K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,306.3,0.0,0.0,0.0,0,0,306.3,-56.4,0.0,18.88,-36.04,0,0,0,0,0.0,-47.28,166.58
BE2B4E70K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,191.79,0.0,0.0,0.0,0,0,191.79,-30.0,0.0,8.08,-21.89,0,0,0,0,0.0,-17.49,122.41
BE2B9B40K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,93.96,0.0,0.0,0.0,0,0,93.96,-11.36,0.0,6.79,-12.02,0,0,0,0,0.0,-19.11,51.47
BE2B9E28K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,218.38,0.0,0.0,0.0,0,0,218.38,-26.8,0.0,15.86,-28.25,0,0,0,0,0.0,-62.48,100.85
BE2B9E45K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,98.8,0.0,0.0,0.0,0,0,98.8,-11.88,0.0,7.84,-12.24,0,0,0,0,0.0,-23.86,50.82
BU1B4A28C.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,52.06,0.0,0.0,0.0,0,0,52.06,-11.84,0.0,1.82,-6.83,0,0,0,0,0.0,-17.8,15.59
BU1B4A28K.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,111.9,0.0,0.0,0.0,0,0,111.9,-22.4,0.0,6.24,-14.78,0,0,0,0,0.0,-34.98,39.74
BU1B4A28K.16+BU1B9A28K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,81.49,0.0,0.0,0.0,0,0,81.49,-16.12,0.0,8.21,-10.08,0,0,0,0,0.0,-8.14,47.15
BU1B4A28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,28.05,0.0,0.0,0.0,0,0,28.05,-7.0,0.0,2.49,-3.56,0,0,0,0,0.0,-8.9,8.59
BU1B4B28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,55.16,0.0,0.0,0.0,0,0,55.16,-14.0,0.0,4.27,-6.95,0,0,0,0,0.0,-18.2,16.01
BU1B4B40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,136.82,0.0,0.0,0.0,0,0,136.82,-29.6,0.0,9.95,-16.79,0,0,0,0,0.0,-36.07,54.36
BU1B4B50K.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,36.0,0.0,0.0,0.0,0,0,36.0,-6.72,0.0,2.61,-4.4,0,0,0,0,0.0,-8.9,15.98
BU1B4D28K.16+BU1B9D28K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,39.99,0.0,0.0,0.0,0,0,39.99,-8.23,0.0,0.0,-5.2,0,0,0,0,0.0,-8.9,17.66
BU1B4D28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,56.98,0.0,0.0,0.0,0,0,56.98,-14.0,0.0,5.56,-7.27,0,0,0,0,0.0,-18.29,17.42
BU1B4D50K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,106.47,0.0,0.0,0.0,0,0,106.47,-25.97,0.0,3.27,-12.16,0,0,0,0,0.0,-16.21,52.13
BU1B4D55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,44.99,0.0,0.0,0.0,0,0,44.99,-8.6,0.0,3.71,-6.24,0,0,0,0,0.0,-7.92,22.23
BU1B4E28K.16+BU1B9E28K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,319.92,0.0,0.0,0.0,0,0,319.92,-56.98,0.0,24.65,-38.86,0,0,0,0,0.0,-49.55,174.53
BU1B4E28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,265.78,0.0,0.0,0.0,0,0,265.78,-56.28,0.0,19.57,-33.54,0,0,0,0,0.0,-68.54,107.42
BU1B9A28K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,89.9,0.0,0.0,0.0,0,0,89.9,-9.84,0.0,12.14,-11.34,0,0,0,0,0.0,-36.51,32.21
BU1B9B28K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,173.95,0.0,0.0,0.0,0,0,173.95,-22.14,0.0,15.3,-21.59,0,0,0,0,0.0,-38.35,91.87
BU1B9D28K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,176.15,0.0,0.0,0.0,0,0,176.15,-21.04,0.0,10.68,-22.55,0,0,0,0,-5.49,-37.88,89.19
BU1B9E28K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,243.05,0.0,0.0,0.0,0,0,243.05,-28.82,0.0,21.02,-32.13,0,0,0,0,0.0,-84.17,97.93
BU1B9SKTX.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,6.0,0.0,0.0,0.0,0,0,6.0,-0.99,0.0,0.36,-0.96,0,0,0,0,0.0,-5.15,-1.1
NE1C2B40C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,55.18,0.0,0.0,0.0,0,0,55.18,-19.68,0.0,3.38,-6.86,0,0,0,0,0.0,-17.49,11.15
NE1C2B40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,24.83,0.0,0.0,0.0,0,0,24.83,-8.2,0.0,1.99,-3.18,0,0,0,0,0.0,-8.14,5.31
